response,country,n,r2_global,r2_local,r2_local_debiased,ss_local,sse,sse_debiased,rho_within,mean_bias
logit_late,Czech Republic,14,0.23795077793928632,-0.33846207472867174,-0.08521002383625875,82.84818356766021,110.88915166547234,89.90767926425129,-0.8382843356464625,-1.2242044764201834
logit_late,Estonia,36,-0.17323656663522113,-3.5203079118868104,-1.6577316743734745,4.918112075917614,22.231380928316458,13.071022242284926,-0.216988416988417,0.5044347410174287
logit_late,Spain,46,-0.046913425956570665,-0.09653778280349479,-0.038480842374833735,67.79747670567879,74.34249478651661,70.40638072020148,0.103422756706753,-0.29251956702724596
logit_late,Belgium,34,0.7417672519696936,0.3974013601632439,0.45709959279043544,26.482027598181777,15.958033810783775,14.377103566787815,0.5917494270435447,-0.21563382933302067
logit_late,Sweden,106,-0.1421080685998597,-0.1462663619981548,0.10505963513878769,722.2221224789395,827.8589248885197,646.3457298021412,0.5887912859012437,1.308582680953085
logit_late,Austria,381,0.23034108152897304,-0.10072516561608946,0.16698331420507373,4956.85473218022,5456.13474601397,4129.142700967664,0.5671914098406784,-1.866257954678929
logit_late,Germany,321,0.055579045570808616,0.03168179205661703,0.06158438109944042,3929.8326875666025,3805.328545541821,3687.8163736784627,0.30709755403612926,-0.605046719092505
logit_late,Iceland,4,-1.8359027753111747,-6.601182482706011,0.28540556227911984,14.528542661358259,110.43410397676337,10.382015773997125,0.39999999999999997,-5.001302035539501
logit_late,Ireland,39,0.5788649662677581,-1.2852483148416924,0.015261317742215508,69.72670514155998,159.3428354242135,68.66258373927685,0.06336032388663967,1.5248392238489012
logit_late,Norway,127,-2.0554449126300423,-2.1292853536412295,0.22456405158167392,611.65295459514,1914.0366323259557,474.29768894935376,0.5194895357170922,3.366975959700572
logit_late,Finland,116,0.19216803811870342,0.0885254081820751,0.2571031675391491,180.42761464226106,164.45518640873675,134.0391034062028,0.5616191904047976,0.512062117414294
logit_late,Luxembourg,11,0.8690323747530093,0.17541744363533518,0.1791226028215197,1.4558821411579301,1.2004950177216678,1.1951007426323546,0.5363636363636364,-0.022144720465227297
logit_late,Switzerland,65,0.434937956309716,0.26655909953191237,0.2679394606949739,687.6966754824259,504.3848689147407,503.43559913193826,0.6713669398793243,-0.12084763342595166
logit_late,Liechtenstein,1,0.18215316235926182,,,0.0,81.84448649388604,0.0,,-9.04679426614124
reg_lag_obs,Denmark,213,0.27376325449157934,-1.2855065230632565,-0.9460658326223201,183.19232791091122,418.68726041553066,356.50433014596854,-0.4634458684802158,-0.5403134643549079
reg_lag_obs,Great Britain,534,-0.05054561318739603,-1.7366653672291026,-0.2154375077603543,423.2126009266934,1158.191267931033,514.3884689231177,-0.1125337927299896,1.0980087518394133
reg_lag_obs,Czech Republic,14,0.33626940376208647,-5.199853654545702,-0.05836540900426823,18.341896473493744,113.71707388248912,19.412428763083152,-0.2926294400025709,-2.5953893888889907
